,formula,Tc,P,prm0,prm1,prm2,prm3,prm4,prm5,prm6,prm7,prm8,prm9,prm10,prm11,prm12,prm13,prm14,prm15,prm16,prm17,prm18,prm19,prm20,prm21,prm22,prm23,prm24,prm25,prm26,prm27,prm28,prm29,prm30,prm31,prm32,prm33,prm34,prm35,prm36,prm37,prm38,prm39,prm40,prm41,prm42,prm43,prm44,prm45,prm46,prm47,prm48,prm49,prm50,prm51,prm52,prm53,prm54,prm55,prm56,prm57,prm58,prm59,prm60,prm61,prm62,prm63,prm64,prm65,prm66,prm67,prm68,prm69
113,HfH2,9.911,280.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,6.6904,4.483866666666667,0.9707461048080492,0.40558466265545584,0.03301192259144728,0.05840768703922324,13.2392,4.389466666666666,6.6196,6.241018731656627,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,11.59075,7.7876666666666665,2.043159318310738,0.9116476810283474,0.04577081473146393,0.08012159949966909,22.8185,7.545666666666666,11.40925,10.756744057670156,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
114,PH3,9.0,100.0,15.990880999,8.4994404995,5.587624906342945,2.3732521790980594,0.13997979823621506,0.30009484508307804,29.965761998,6.9874404995,14.982880999,12.975555567013169,12.042560002567999,12.820497003852,11.941629181296143,12.743133693705872,0.6847777507838013,0.5065650891057608,3.1117480051359987,7.577154003852,1.5558740025679993,1.3474264113116623,188.5,171.25,185.3159464266365,168.93387981604522,0.6763035274816835,0.6309804664149701,69.0,59.75,34.5,29.877876430563134,0.9454,0.5081,0.3589651793698102,0.15941999466623552,0.15973570034785875,0.3348744594447058,1.7492,0.40190000000000003,0.8746,0.7574258181498701,165.655,89.83250000000001,66.6736304696242,30.563009715658485,0.17514446453839225,0.3608394677589621,303.29,68.8175,151.645,131.3284223568912,0.14075,0.161125,0.1347219358530748,0.1563714531406966,0.650630068374596,0.4315545536113354,0.08149999999999999,0.111125,0.040749999999999995,0.03529053520421587,3.0,2.0,2.23606797749979,1.4953487812212205,0.45056120886630463,0.6615632381579821,4,0.5,2.0,1.7320508075688772
115,PH3,83.0,200.0,15.990880999,8.4994404995,5.587624906342945,2.3732521790980594,0.13997979823621506,0.30009484508307804,29.965761998,6.9874404995,14.982880999,12.975555567013169,12.042560002567999,12.820497003852,11.941629181296143,12.743133693705872,0.6847777507838013,0.5065650891057608,3.1117480051359987,7.577154003852,1.5558740025679993,1.3474264113116623,188.5,171.25,185.3159464266365,168.93387981604522,0.6763035274816835,0.6309804664149701,69.0,59.75,34.5,29.877876430563134,0.9454,0.5081,0.3589651793698102,0.15941999466623552,0.15973570034785875,0.3348744594447058,1.7492,0.40190000000000003,0.8746,0.7574258181498701,165.655,89.83250000000001,66.6736304696242,30.563009715658485,0.17514446453839225,0.3608394677589621,303.29,68.8175,151.645,131.3284223568912,0.14075,0.161125,0.1347219358530748,0.1563714531406966,0.650630068374596,0.4315545536113354,0.08149999999999999,0.111125,0.040749999999999995,0.03529053520421587,3.0,2.0,2.23606797749979,1.4953487812212205,0.45056120886630463,0.6615632381579821,4,0.5,2.0,1.7320508075688772
116,PH2,49.0,100.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
117,PH2,32.1,100.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
118,PH2,55.5,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
119,PH2,35.2,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
120,PH2,75.6,200.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
121,PH2,49.2,200.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
122,PH2,50.6,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
123,PH2,28.3,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
124,PH2,70.4,200.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
125,PH2,48.0,200.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,0.9454,0.6538666666666667,0.3589651793698102,0.20895172835716133,0.15973570034785875,0.2592570207239004,1.7492,0.5594666666666667,0.8746,0.8245807877676726,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,0.14075,0.15433333333333332,0.1347219358530748,0.14879365759473823,0.650630068374596,0.5217761956910938,0.08149999999999999,0.08766666666666667,0.040749999999999995,0.03841946844446908,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
126,HSe2,5.0,300.0,39.9895,52.983333333333334,8.922038332130164,18.45576007335429,0.06764784975378305,0.038413988909350015,77.96300000000001,52.31133333333334,38.981500000000004,36.7521106544312,11.675413002568,11.034406001712,11.515956712501845,10.895246631994093,0.6795209958886866,0.6771443873563489,3.846042005135999,1.9687833316213341,1.9230210025679995,1.813041588373314,189.0,200.66666666666669,185.7309882599024,197.69950677825946,0.6759010305740114,0.5686327461499967,70.00000000000003,98.00000000000001,35.000000000000014,32.99831645537223,2.4304,3.2169333333333334,0.5823504099766738,1.1755328273025707,0.0760578692050047,0.04336606373933654,4.7192,3.1697333333333333,2.3596,2.2246522145170364,252.005,331.33666666666664,82.8546920819817,149.83390503986735,0.12699912019618356,0.07406473159142188,475.99,321.9966666666666,237.995,224.38383785132316,0.35075,0.4071666666666667,0.3072132809629167,0.36612364063069913,0.5717256990197982,0.4202516463520927,0.3385,0.2861666666666667,0.16925,0.15957043028776424,3.5,4.333333333333333,2.449489742783178,3.3019272488946263,0.410116318288409,0.27118937304184415,5,3.6666666666666665,2.5,2.3570226039551585
127,HSe,23.0,300.0,39.9895,39.9895,8.922038332130164,8.922038332130164,0.06764784975378305,0.06764784975378305,77.96300000000001,38.981500000000004,38.981500000000004,38.981500000000004,11.675413002568,11.675413002568,11.515956712501845,11.515956712501845,0.6795209958886866,0.6795209958886866,3.846042005135999,1.9230210025679995,1.9230210025679995,1.9230210025679995,189.0,189.0,185.7309882599024,185.7309882599024,0.6759010305740114,0.6759010305740114,70.00000000000003,35.000000000000014,35.000000000000014,35.000000000000014,2.4304,2.4304,0.5823504099766738,0.5823504099766738,0.0760578692050047,0.07605786920500458,4.7192,2.3596,2.3596,2.3596,252.005,252.005,82.8546920819817,82.8546920819817,0.12699912019618356,0.12699912019618356,475.99,237.995,237.995,237.995,0.35075,0.35075,0.3072132809629167,0.3072132809629167,0.5717256990197982,0.5717256990197982,0.3385,0.16925,0.16925,0.16925,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
128,HSe,39.0,250.0,39.9895,39.9895,8.922038332130164,8.922038332130164,0.06764784975378305,0.06764784975378305,77.96300000000001,38.981500000000004,38.981500000000004,38.981500000000004,11.675413002568,11.675413002568,11.515956712501845,11.515956712501845,0.6795209958886866,0.6795209958886866,3.846042005135999,1.9230210025679995,1.9230210025679995,1.9230210025679995,189.0,189.0,185.7309882599024,185.7309882599024,0.6759010305740114,0.6759010305740114,70.00000000000003,35.000000000000014,35.000000000000014,35.000000000000014,2.4304,2.4304,0.5823504099766738,0.5823504099766738,0.0760578692050047,0.07605786920500458,4.7192,2.3596,2.3596,2.3596,252.005,252.005,82.8546920819817,82.8546920819817,0.12699912019618356,0.12699912019618356,475.99,237.995,237.995,237.995,0.35075,0.35075,0.3072132809629167,0.3072132809629167,0.5717256990197982,0.5717256990197982,0.3385,0.16925,0.16925,0.16925,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
129,HSe,42.0,300.0,39.9895,39.9895,8.922038332130164,8.922038332130164,0.06764784975378305,0.06764784975378305,77.96300000000001,38.981500000000004,38.981500000000004,38.981500000000004,11.675413002568,11.675413002568,11.515956712501845,11.515956712501845,0.6795209958886866,0.6795209958886866,3.846042005135999,1.9230210025679995,1.9230210025679995,1.9230210025679995,189.0,189.0,185.7309882599024,185.7309882599024,0.6759010305740114,0.6759010305740114,70.00000000000003,35.000000000000014,35.000000000000014,35.000000000000014,2.4304,2.4304,0.5823504099766738,0.5823504099766738,0.0760578692050047,0.07605786920500458,4.7192,2.3596,2.3596,2.3596,252.005,252.005,82.8546920819817,82.8546920819817,0.12699912019618356,0.12699912019618356,475.99,237.995,237.995,237.995,0.35075,0.35075,0.3072132809629167,0.3072132809629167,0.5717256990197982,0.5717256990197982,0.3385,0.16925,0.16925,0.16925,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
130,H3Se,116.0,200.0,39.9895,20.49875,8.922038332130164,2.9989022389513145,0.06764784975378305,0.157899552964372,77.96300000000001,18.98675,38.981500000000004,33.758969277623095,11.675413002568,12.636923503852,11.515956712501845,12.513951308877594,0.6795209958886866,0.490450093330314,3.846042005135999,7.760727503851999,1.9230210025679995,1.6653850402349077,189.0,171.5,185.7309882599024,169.12294992704264,0.6759010305740114,0.6316943984324563,70.00000000000003,59.49999999999999,35.000000000000014,30.310889132455365,2.4304,1.2506,0.5823504099766738,0.20305272474495017,0.0760578692050047,0.17568367938328963,4.7192,1.1444,2.3596,2.0434735427697612,252.005,133.0075,82.8546920819817,34.07043052367498,0.12699912019618356,0.2763184972103243,475.99,111.9925,237.995,206.10971597367748,0.35075,0.266125,0.3072132809629167,0.23613388256404325,0.5717256990197982,0.6928823005464484,0.3385,0.0061249999999999916,0.16925,0.14657479959051625,3.5,2.25,2.449489742783178,1.5650845800732873,0.410116318288409,0.6365141682948128,5,0.75,2.5,2.165063509461097
131,H3Se,111.0,250.0,39.9895,20.49875,8.922038332130164,2.9989022389513145,0.06764784975378305,0.157899552964372,77.96300000000001,18.98675,38.981500000000004,33.758969277623095,11.675413002568,12.636923503852,11.515956712501845,12.513951308877594,0.6795209958886866,0.490450093330314,3.846042005135999,7.760727503851999,1.9230210025679995,1.6653850402349077,189.0,171.5,185.7309882599024,169.12294992704264,0.6759010305740114,0.6316943984324563,70.00000000000003,59.49999999999999,35.000000000000014,30.310889132455365,2.4304,1.2506,0.5823504099766738,0.20305272474495017,0.0760578692050047,0.17568367938328963,4.7192,1.1444,2.3596,2.0434735427697612,252.005,133.0075,82.8546920819817,34.07043052367498,0.12699912019618356,0.2763184972103243,475.99,111.9925,237.995,206.10971597367748,0.35075,0.266125,0.3072132809629167,0.23613388256404325,0.5717256990197982,0.6928823005464484,0.3385,0.0061249999999999916,0.16925,0.14657479959051625,3.5,2.25,2.449489742783178,1.5650845800732873,0.410116318288409,0.6365141682948128,5,0.75,2.5,2.165063509461097
132,H3Se,110.0,300.0,39.9895,20.49875,8.922038332130164,2.9989022389513145,0.06764784975378305,0.157899552964372,77.96300000000001,18.98675,38.981500000000004,33.758969277623095,11.675413002568,12.636923503852,11.515956712501845,12.513951308877594,0.6795209958886866,0.490450093330314,3.846042005135999,7.760727503851999,1.9230210025679995,1.6653850402349077,189.0,171.5,185.7309882599024,169.12294992704264,0.6759010305740114,0.6316943984324563,70.00000000000003,59.49999999999999,35.000000000000014,30.310889132455365,2.4304,1.2506,0.5823504099766738,0.20305272474495017,0.0760578692050047,0.17568367938328963,4.7192,1.1444,2.3596,2.0434735427697612,252.005,133.0075,82.8546920819817,34.07043052367498,0.12699912019618356,0.2763184972103243,475.99,111.9925,237.995,206.10971597367748,0.35075,0.266125,0.3072132809629167,0.23613388256404325,0.5717256990197982,0.6928823005464484,0.3385,0.0061249999999999916,0.16925,0.14657479959051625,3.5,2.25,2.449489742783178,1.5650845800732873,0.410116318288409,0.6365141682948128,5,0.75,2.5,2.165063509461097
133,PbH8,103.0,200.0,104.104,23.91822222222222,14.451906448631613,1.8215985317246464,0.030636526919985564,0.1597893007669488,206.19199999999998,22.126222222222218,103.096,64.79989396729626,10.507556802568,12.911572404565332,10.042670365885682,12.712636627393254,0.649236259630263,0.23736377733426248,6.181754405135999,11.26342138234311,3.0908772025679996,1.9427379820006565,201.5,164.55555555555554,195.82134715091715,162.44533155619797,0.6650991624642733,0.45290808993095805,95.00000000000003,109.22222222222221,47.500000000000014,29.85561965009868,5.7104,1.3240444444444444,0.8964262379024835,0.12445980108870272,0.03769263415804746,0.1911806297244199,11.2792,1.1981777777777778,5.6396,3.544710580604136,307.33,79.19222222222221,91.73388959375919,21.271192623544433,0.10871878926673416,0.4350890414029622,586.64,54.28555555555555,293.32,184.36316538456722,17.74075,4.083555555555555,2.531195369780847,0.32598576643571947,0.03208827829703065,0.16637755317159694,35.1185,3.7608888888888883,17.55925,11.036679775599897,2.5,1.3333333333333333,2.0,1.1665290395761165,0.5004024235381879,0.6365141682948128,3,0.4444444444444444,1.5,0.9428090415820634
134,HCl,20.0,250.0,18.229000000000003,18.229000000000003,5.977758777334529,5.977758777334529,0.12646972782680557,0.12646972782680557,34.442,17.221,17.221,17.221,13.283032002568,13.283032002568,13.279286906984943,13.279286906984943,0.6928652479728072,0.6928652479728072,0.6308040051359995,0.3154020025679998,0.3154020025679998,0.3154020025679998,180.0,180.0,178.11232411037705,178.11232411037705,0.6826784993880652,0.6826784993880652,52.0,26.0,26.0,26.0,0.8154,0.8154,0.3323371781790295,0.3323371781790295,0.17864708105699062,0.17864708105699062,1.4892,0.7446,0.7446,0.7446,93.10499999999999,93.10499999999999,49.11743071456405,49.11743071456405,0.26698106823554596,0.26698106823554596,158.19,79.095,79.09499999999998,79.09499999999998,0.09525,0.09525,0.040416580755922436,0.040416580755922436,0.19031926887926842,0.19031926887926842,0.1725,0.08625,0.08625,0.08625,4.0,4.0,2.6457513110645907,2.6457513110645907,0.37677016125643675,0.37677016125643675,6,3.0,3.0,3.0
135,HCl,13.0,250.0,18.229000000000003,18.229000000000003,5.977758777334529,5.977758777334529,0.12646972782680557,0.12646972782680557,34.442,17.221,17.221,17.221,13.283032002568,13.283032002568,13.279286906984943,13.279286906984943,0.6928652479728072,0.6928652479728072,0.6308040051359995,0.3154020025679998,0.3154020025679998,0.3154020025679998,180.0,180.0,178.11232411037705,178.11232411037705,0.6826784993880652,0.6826784993880652,52.0,26.0,26.0,26.0,0.8154,0.8154,0.3323371781790295,0.3323371781790295,0.17864708105699062,0.17864708105699062,1.4892,0.7446,0.7446,0.7446,93.10499999999999,93.10499999999999,49.11743071456405,49.11743071456405,0.26698106823554596,0.26698106823554596,158.19,79.095,79.09499999999998,79.09499999999998,0.09525,0.09525,0.040416580755922436,0.040416580755922436,0.19031926887926842,0.19031926887926842,0.1725,0.08625,0.08625,0.08625,4.0,4.0,2.6457513110645907,2.6457513110645907,0.37677016125643675,0.37677016125643675,6,3.0,3.0,3.0
136,HBr,0.12,120.0,40.455999999999996,40.455999999999996,8.974588124253948,8.974588124253946,0.06701320036093594,0.06701320036093594,78.896,39.448,39.448,39.448,12.706122002568,12.706122002568,12.674751107387305,12.674751107387307,0.6906792384528473,0.6906792384528473,1.7846240051359992,0.8923120025679996,0.8923120025679996,0.8923120025679996,186.5,186.5,183.64639936573764,183.64639936573764,0.6778856325083932,0.6778856325083932,65.0,32.5,32.5,32.5,1.5954000000000002,1.5954000000000002,0.46999574466158733,0.4699957446615874,0.10643942974797346,0.10643942974797346,3.0492,1.5246,1.5246000000000002,1.5246000000000002,139.95499999999998,139.95499999999998,61.03489985246146,61.03489985246146,0.19866774401075288,0.19866774401075288,251.89,125.945,125.94499999999998,125.94499999999998,0.09325,0.09325,0.030124740662784137,0.030124740662784137,0.12347096718247164,0.12347096718247164,0.1765,0.08825,0.08825,0.08825,4.0,4.0,2.6457513110645907,2.6457513110645907,0.37677016125643675,0.37677016125643675,6,3.0,3.0,3.0
137,HBr,0.0097,120.0,40.455999999999996,40.455999999999996,8.974588124253948,8.974588124253946,0.06701320036093594,0.06701320036093594,78.896,39.448,39.448,39.448,12.706122002568,12.706122002568,12.674751107387305,12.674751107387307,0.6906792384528473,0.6906792384528473,1.7846240051359992,0.8923120025679996,0.8923120025679996,0.8923120025679996,186.5,186.5,183.64639936573764,183.64639936573764,0.6778856325083932,0.6778856325083932,65.0,32.5,32.5,32.5,1.5954000000000002,1.5954000000000002,0.46999574466158733,0.4699957446615874,0.10643942974797346,0.10643942974797346,3.0492,1.5246,1.5246000000000002,1.5246000000000002,139.95499999999998,139.95499999999998,61.03489985246146,61.03489985246146,0.19866774401075288,0.19866774401075288,251.89,125.945,125.94499999999998,125.94499999999998,0.09325,0.09325,0.030124740662784137,0.030124740662784137,0.12347096718247164,0.12347096718247164,0.1765,0.08825,0.08825,0.08825,4.0,4.0,2.6457513110645907,2.6457513110645907,0.37677016125643675,0.37677016125643675,6,3.0,3.0,3.0
138,AlH5,146.0,250.0,13.99476925,5.336923083333333,5.2151117732988235,1.7433913828451686,0.15506082260461673,0.4353232632057916,25.9735385,3.656923083333333,12.986769249999998,9.67976628370132,9.792101202568,12.329656404280001,9.022032839522836,11.860256088118659,0.6155698040674786,0.28099331108426634,7.612665605135999,10.334400270946666,3.8063328025679994,2.8370729638431107,196.5,168.16666666666669,191.84889887617285,165.70422588454167,0.669571724634325,0.5474429833423278,85.0,88.50000000000001,42.5,31.67762968124702,1.3848500000000001,0.5088166666666667,0.43712940875672046,0.12988495461955687,0.11896055934663081,0.3587880269520292,2.6281,0.39081666666666665,1.31405,0.9794350419445329,473.755,167.25833333333333,114.36054826731113,28.20877107994816,0.07698596889375661,0.2531270046607666,919.49,143.9083333333333,459.745,342.6736907718803,118.59075,39.65125,6.558620281736091,0.6000515779512688,0.0062557664838412755,0.025050001910489353,236.8185,39.34875,118.40925,88.25704405492232,2.0,1.3333333333333335,1.7320508075688772,1.2009369551760027,0.5623351446188083,0.6615632381579821,2,0.33333333333333337,1.0,0.7453559924999299
