formula,P,Tc,AD
H5Cl7,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ce8H9,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3O7,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HAu2,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3O7,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
GdH7,500,91,[ 1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
Co2H7,500,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
CdH7,400,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CdH7,350,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ti2H7,450,91,[-1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]
H4Au3,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Au3,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Au3,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10Br7,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7Au4,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ti2H7,500,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
PrH7,500,91,[ 1.  1.  1. -1. -1.  1.  1.  1.  1.  1.]
PrH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CuH7,150,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH7,500,91,[-1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
Nd7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7C8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7C8,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ga8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ta8H9,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ta8H9,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5Br6,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5Br6,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
At7H9,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ni8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ni8H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HS6,50,91,[-1. -1. -1. -1. -1. -1. -1.  1.  1.  1.]
HS6,100,91,[-1. -1. -1. -1. -1. -1.  1.  1.  1.  1.]
Po3H8,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Po3H8,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Li5H8,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Li5H8,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Po3H8,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3N7,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Mg5H8,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SmH7,500,91,[ 1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
Nd8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SmH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Pm8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Pm8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Tm8H9,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Nb5H8,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
At7H9,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Cr8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HRh4,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1.  1.]
HRh4,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H2Br5,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H2Br5,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Pm7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Mg5H8,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ga8H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Nb5H8,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Mg5H8,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3N7,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Rh5,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Rh5,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sm7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
EuH7,500,91,[ 1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
H7N8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H9S8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10N9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10N9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Cr5H8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Cr5H8,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
PmH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10C9,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10C9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10C9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Tm7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Tm7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sc8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
