,formula,Tc,P,prm0,prm1,prm2,prm3,prm4,prm5,prm6,prm7,prm8,prm9,prm10,prm11,prm12,prm13,prm14,prm15,prm16,prm17,prm18,prm19,prm20,prm21,prm22,prm23,prm24,prm25,prm26,prm27,prm28,prm29,prm30,prm31,prm32,prm33,prm34,prm35,prm36,prm37,prm38,prm39,prm40,prm41,prm42,prm43,prm44,prm45,prm46,prm47,prm48,prm49
177,H4Te,68.28,200.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
178,H4Te,91.33,230.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
179,H4Te,82.81,230.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
180,H4Te,74.35,230.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
181,H4Te,63.25,230.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
182,H4Te,75.66,270.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
183,H4Te,63.74,270.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
184,H4Te,52.41,270.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
185,H4Te,38.52,270.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
186,H4Te,67.7,300.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
187,H4Te,55.6,300.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
188,H4Te,44.3,300.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
189,H4Te,30.82,300.0,64.304,26.3264,11.341111056682234,2.6542300427425625,0.045810763389875185,0.13692827176283878,126.592,24.7136,63.296,50.636799999999994,11.304047002568,12.6806792041088,11.068751822979573,12.523704125152605,0.6724048717624934,0.40875841740405205,4.588774005135999,9.076815204108799,2.2943870025679995,1.8355096020543997,198.0,171.60000000000002,193.0492165226267,168.56975277036628,0.6682484776645385,0.594880254188934,88.0,74.8,44.0,35.2,368.355,155.74800000000002,100.62319315147974,30.827770641185932,0.09418832275389258,0.2586857425079606,708.69,133.33200000000002,354.345,283.476,3.5,2.0,2.449489742783178,1.4309690811052556,0.410116318288409,0.6730116670092563,5,0.40000000000000013,2.5,2.0
190,H5Te2,57.98,200.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
191,H5Te2,47.1,200.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
192,H5Te2,38.65,200.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
193,H5Te2,26.12,200.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
194,H5Te2,46.0,300.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
195,H5Te2,36.7,300.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
196,H5Te2,28.2,300.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
197,H5Te2,18.39,300.0,64.304,37.177142857142854,11.341111056682234,4.019235280178816,0.045810763389875185,0.09556423532753938,126.592,35.73714285714286,63.296,57.18843622229078,11.304047002568,12.287355717954286,11.068751822979573,12.089511599575744,0.6724048717624934,0.513292108321437,4.588774005135999,7.138978575097143,2.2943870025679995,2.0729967891432786,198.0,179.14285714285714,193.0492165226267,175.22856530622366,0.6682484776645385,0.6669088796588936,88.0,40.85714285714286,44.0,39.75434772783105,368.355,216.49285714285716,100.62319315147974,43.22445646347319,0.09418832275389258,0.1872429131847806,708.69,196.47857142857143,354.345,320.1535078549613,3.5,2.4285714285714284,2.449489742783178,1.6685104410268252,0.410116318288409,0.605797499372304,5,0.9999999999999999,2.5,2.2587697572631282
198,HTe,28.28,150.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
199,HTe,21.83,150.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
200,HTe,16.1,150.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
201,HTe,9.72,150.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
202,HTe,18.71,200.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
203,HTe,12.85,200.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
204,HTe,8.1,200.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
205,HTe,3.63,200.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
206,HTe,44.26,300.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
207,HTe,38.52,300.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
208,HTe,33.64,300.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
209,HTe,25.9,300.0,64.304,64.304,11.341111056682234,11.341111056682232,0.045810763389875185,0.04581076338987508,126.592,63.296,63.296,63.296,11.304047002568,11.304047002568,11.068751822979573,11.068751822979573,0.6724048717624934,0.6724048717624934,4.588774005135999,2.2943870025679995,2.2943870025679995,2.2943870025679995,198.0,198.0,193.0492165226267,193.0492165226267,0.6682484776645385,0.6682484776645385,88.0,44.0,44.0,44.0,368.355,368.355,100.62319315147974,100.62319315147974,0.09418832275389258,0.09418832275389258,708.69,354.345,354.345,354.345,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
210,TcH2,5.42,100.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
211,TcH2,3.03,100.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
212,TcH2,6.31,150.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
213,TcH2,3.58,150.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
214,TcH2,10.65,200.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
215,TcH2,6.73,200.0,49.457605,33.30773666666666,9.934307609491464,4.633529293955882,0.056875293867169927,0.0987213161541174,96.89921000000001,31.963736666666666,48.449605000000005,45.678725655079546,10.358907502568,11.438749670090665,9.839330906414274,10.959902155930234,0.6434176188940187,0.510577012647909,6.479053005136,6.692495670090665,3.239526502568,3.0542548770658295,197.5,183.0,192.64994160393613,178.79395368817393,0.6686914313746743,0.6856816944656166,87.0,22.33333333333333,43.5,41.012193308819754,1229.505,824.34,185.07957747952634,78.29217857606032,0.035123927720687356,0.06202861934920946,2430.99,805.66,1215.4950000000001,1145.97967599779,4.0,2.9999999999999996,2.6457513110645907,1.912931182772389,0.37677016125643675,0.5297061990576545,6,1.6666666666666665,3.0,2.82842712474619
