formula,P,Tc,AD
Bi2H9,300,93,1
BiH8,300,93,1
H5Pb,250,93,1
H5Pb,100,92,1
TiH6,250,92,1
ScH5,250,92,1
H5Se2,100,92,1
H4Se,200,91,1
H8Pb,200,91,1
H8Pb,150,91,1
ScH6,100,91,1
H10Pb,250,91,1
H6Pb,100,91,1
H6Pb,150,91,1
ScH6,150,91,1
H6Pb,200,91,1
H8Pb,100,91,1
H6Pb,250,91,1
ScH5,150,91,1
H7Pb,100,91,1
ScH5,100,91,1
H7Pb,150,91,1
H7Pb,250,91,1
H7Pb,200,91,1
H9Pb,150,91,1
H8Pb,250,91,1
H9Pb,200,91,1
TiH6,100,91,1
TiH6,150,91,1
H7Se2,200,91,1
H9Pb,100,91,1
TiH7,100,91,1
H9Pb,250,91,1
H10Pb,100,91,1
TiH7,200,91,1
H10Pb,150,91,1
H10Pb,200,91,1
BiH10,250,90,1
BiH9,250,90,1
H4Se,300,90,1
BiH8,250,90,1
BiH6,250,90,1
BiH7,250,90,1
H7Se2,300,90,1
TeH6,150,89,1
TeH6,100,89,1
Te2H9,100,89,1
Te2H9,150,89,1
TeH7,100,89,1
TeH5,150,89,1
Te2H7,150,89,1
H3Se,300,89,1
H3Se,250,89,1
H3Se,150,89,1
TeH7,150,89,1
Te2H7,100,89,1
TeH5,100,89,1
TeH4,100,89,1
TeH4,150,89,1
Sc2H7,300,88,1
Sc2H7,250,88,1
Sc2H9,250,88,1
TiH5,300,88,1
TiH5,250,88,1
TiH4,300,88,1
TiH4,250,88,1
Sc2H9,300,88,1
ScH4,300,88,1
ScH4,250,88,1
H3Se,100,88,1
Ti2H7,300,88,1
Ti2H7,250,88,1
Ti2H9,300,88,1
Ti2H9,250,88,1
BiH7,200,87,1
H3Se,200,87,1
BiH6,100,87,1
BiH6,150,87,1
BiH6,200,87,1
BiH7,100,87,1
BiH7,150,87,1
BiH10,200,87,1
BiH10,150,87,1
BiH8,100,87,1
BiH8,150,87,1
BiH10,100,87,1
BiH9,150,87,1
BiH9,200,87,1
BiH9,100,87,1
BiH8,200,87,1
H2Se,200,86,1
BiH5,200,86,1
BiH5,150,86,1
BiH5,100,86,1
DyH8,250,86,1
DyH8,200,86,1
DyH8,150,86,1
DyH8,100,86,1
TbH8,250,86,1
H2Se,250,86,1
TbH8,200,86,1
H2Se,300,86,1
BiH5,250,86,1
TbH8,150,86,1
Sc2H7,100,86,1
Sc2H7,150,86,1
Bi2H9,150,86,1
H2Se,100,86,1
DyH9,250,86,1
DyH8,300,86,1
TiH5,150,86,1
TiH5,100,86,1
Ti2H9,150,86,1
H2Se,150,86,1
Bi2H9,250,86,1
Ti2H7,150,86,1
ScH4,100,86,1
ScH4,150,86,1
Bi2H9,200,86,1
TiH4,100,86,1
TbH9,300,86,1
TbH9,250,86,1
TiH4,150,86,1
TbH8,300,86,1
DyH9,300,86,1
Ti2H9,100,86,1
Sc2H9,100,86,1
NdH8,100,86,1
NdH8,150,86,1
NdH8,200,86,1
NdH8,250,86,1
NdH8,300,86,1
NdH9,200,86,1
NdH9,250,86,1
NdH9,300,86,1
H5Pb,150,86,1
H5Pb,200,86,1
YbH8,300,86,1
PrH9,250,86,1
YbH8,200,86,1
YbH8,150,86,1
Sc2H9,150,86,1
YbH8,250,86,1
GdH9,300,86,1
CeH8,300,86,1
CeH8,250,86,1
CeH8,200,86,1
CeH8,150,86,1
PrH8,300,86,1
PrH8,250,86,1
GdH8,100,86,1
GdH8,150,86,1
GdH8,200,86,1
GdH8,250,86,1
GdH8,300,86,1
GdH9,200,86,1
GdH9,250,86,1
SmH8,300,86,1
SmH9,300,86,1
SmH9,250,86,1
SmH9,200,86,1
SmH8,250,86,1
SmH8,200,86,1
SmH8,150,86,1
SmH8,100,86,1
LaH5,200,85,1
Tb2H9,150,85,1
Eu2H9,100,85,1
Eu2H9,150,85,1
Eu2H9,200,85,1
DyH5,250,85,1
Tb2H9,200,85,1
Tb2H9,100,85,1
DyH5,200,85,1
DyH5,150,85,1
DyH5,100,85,1
DyH5,300,85,1
Tb2H9,300,85,1
Tb2H9,250,85,1
Pm2H9,200,85,1
TbH5,150,85,1
EuH4,150,85,1
TbH5,100,85,1
Pm2H9,250,85,1
Pm2H9,150,85,1
EuH5,250,85,1
Pm2H9,100,85,1
EuH4,200,85,1
EuH4,250,85,1
EuH4,300,85,1
EuH5,100,85,1
EuH5,150,85,1
EuH5,200,85,1
TbH5,200,85,1
TbH5,250,85,1
TbH5,300,85,1
Pm2H9,300,85,1
SmH5,100,85,1
SmH5,150,85,1
SmH5,200,85,1
SmH5,250,85,1
SmH5,300,85,1
EuH4,100,85,1
Eu2H9,250,85,1
EuH5,300,85,1
Eu2H9,300,85,1
LaH5,250,85,1
PrH4,300,85,1
PrH4,200,85,1
PrH4,150,85,1
PrH4,100,85,1
La2H9,300,85,1
La2H9,250,85,1
La2H9,200,85,1
Ce2H9,300,85,1
PrH4,250,85,1
Ce2H9,250,85,1
Ce2H9,200,85,1
LaH4,100,85,1
LaH4,150,85,1
La2H9,150,85,1
La2H9,100,85,1
La2H7,250,85,1
La2H7,200,85,1
Pr2H9,300,85,1
Ce2H9,150,85,1
CeH4,200,85,1
CeH5,300,85,1
CeH5,250,85,1
CeH5,200,85,1
CeH5,150,85,1
CeH5,100,85,1
CeH4,300,85,1
CeH4,250,85,1
Pr2H9,100,85,1
PrH5,300,85,1
PrH5,250,85,1
Pr2H9,150,85,1
Pr2H9,200,85,1
Pr2H9,250,85,1
CeH4,150,85,1
CeH4,100,85,1
PrH5,200,85,1
PrH5,150,85,1
PrH5,100,85,1
La2H7,150,85,1
LaH4,200,85,1
PmH5,300,85,1
PmH5,250,85,1
PmH5,200,85,1
LaH5,150,85,1
PmH5,150,85,1
PmH5,100,85,1
PmH4,300,85,1
PmH4,250,85,1
LaH5,100,85,1
LaH4,300,85,1
PmH4,100,85,1
LaH5,300,85,1
PmH4,200,85,1
