formula,P,Tc,AD
TiH5,300,87,1
PmH6,150,87,1
SnH10,150,87,1
PoH7,100,87,1
H4S,250,86,1
SbH6,300,86,1
SnH7,300,86,1
H7S2,200,86,1
SnH9,150,86,1
H9Se,300,86,1
SnH8,200,86,1
GeH5,150,86,1
YH4,250,86,1
Ba2H9,100,86,1
BiH6,100,86,1
PmH6,100,85,1
EuH6,150,85,1
H3S,200,85,1
H10Se,250,85,1
TiH5,250,85,1
InH5,300,85,1
SnH10,100,85,1
LiH4,250,85,1
H9S2,300,85,1
H5S2,300,85,1
SnH7,250,84,1
H7S2,150,84,1
GeH5,100,84,1
H10Se,200,84,1
YH4,200,84,1
SnH9,100,84,1
SnH8,150,84,1
H4S,200,84,1
H9Se,250,84,1
SbH6,250,84,1
EuH6,100,83,1
H8Se,300,83,1
YH4,150,83,1
H9S2,250,83,1
InH5,250,83,1
TiH5,200,83,1
LiH4,200,83,1
H3S,150,83,1
H4S,150,83,1
H5S2,250,83,1
InH5,200,82,1
P2H7,300,82,1
SbH6,200,82,1
SiH5,300,82,1
H10Se,150,82,1
SnH8,100,82,1
H7Se2,300,82,1
H7S2,100,82,1
SnH7,200,82,1
H3S,100,82,1
H9Se,200,82,1
Li2H9,300,81,1
YH4,100,81,1
Sc2H9,300,81,1
LiH4,150,81,1
PH3,300,81,1
H5Pb,300,81,1
H5S2,200,81,1
H9S2,200,81,1
TiH5,150,81,1
H5S,300,81,1
CeH5,300,81,1
H8Se,250,81,1
H3Se,300,81,1
H4S,100,81,1
SbH6,150,80,1
PH4,300,80,1
SmH4,250,80,1
SnH7,150,80,1
H9Se,150,80,1
H4Se,300,80,1
P2H7,250,80,1
H5S2,150,80,1
H7Se2,250,80,1
Ge2H9,300,80,1
InH5,150,80,1
NdH4,300,80,1
SiH5,250,80,1
H10Se,100,80,1
H8Se,200,79,1
TiH5,100,79,1
PH3,250,79,1
H9S2,150,79,1
H9Se,100,79,1
H5Pb,250,79,1
LiH4,100,79,1
H5S,250,79,1
H3Se,250,79,1
Li2H9,250,79,1
Sc2H9,250,79,1
CeH5,250,79,1
InH5,100,78,1
H7Se2,200,78,1
H9Se2,300,78,1
PrH5,300,78,1
H5Se2,300,78,1
NdH4,250,78,1
SiH5,200,78,1
H4Se,250,78,1
SnH7,100,78,1
In2H9,300,78,1
SbH6,100,78,1
SnH6,300,78,1
TbH5,300,78,1
H9S2,100,78,1
PH4,250,78,1
SmH4,200,78,1
H5S2,100,78,1
Ge2H9,250,78,1
P2H7,200,78,1
H7Se,300,77,1
Li2H9,200,77,1
H4Se,200,77,1
H5S,200,77,1
CeH5,200,77,1
H8Se,150,77,1
P2H5,300,77,1
H3Se,200,77,1
H5Pb,200,77,1
SnH6,250,77,1
SiH5,150,77,1
PH3,200,77,1
In2H9,250,77,1
