formula,P,Tc,AD
H5I,200,58,1
H5I,100,58,1
SnH6,200,58,1
SbH7,250,58,1
SbH7,200,58,1
SbH7,150,58,1
SbH7,100,58,1
SbH6,300,58,1
SbH6,250,58,1
SbH6,200,58,1
SbH6,150,58,1
SbH6,100,58,1
SbH5,300,58,1
SbH5,250,58,1
SbH5,200,58,1
SbH5,150,58,1
SbH5,100,58,1
SbH3,150,58,1
SbH3,100,58,1
SbH2,300,58,1
SbH2,250,58,1
SbH2,200,58,1
SbH7,300,58,1
SbH2,150,58,1
SbH2,100,58,1
Sn2H9,300,58,1
Sn2H9,250,58,1
SnH10,300,58,1
SnH10,250,58,1
SnH10,200,58,1
SnH10,150,58,1
SnH10,100,58,1
SnH9,300,58,1
SnH9,250,58,1
SnH9,200,58,1
SnH9,150,58,1
SnH9,100,58,1
SnH8,100,58,1
SnH7,300,58,1
SnH7,250,58,1
SnH7,200,58,1
SnH7,150,58,1
SnH7,100,58,1
SnH6,300,58,1
SnH6,250,58,1
Sn2H5,300,58,1
Sn2H9,200,58,1
Sn2H9,150,58,1
Sn2H9,100,58,1
Sn2H7,300,58,1
Sn2H7,250,58,1
Sn2H7,200,58,1
Sn2H7,150,58,1
Sn2H7,100,58,1
Sn2H5,250,58,1
Sn2H5,200,58,1
Sn2H5,150,58,1
Sn2H5,100,58,1
H4I,300,58,1
Te2H7,100,58,1
Te2H3,300,58,1
Te2H3,250,58,1
Te2H3,200,58,1
Te2H3,150,58,1
Te2H3,100,58,1
Te2H5,100,58,1
Te2H7,150,58,1
Sb2H5,100,58,1
Te2H7,200,58,1
H3I,300,58,1
H3I,250,58,1
H3I,200,58,1
H3I,150,58,1
H3I,100,58,1
H2I,300,58,1
H2I,250,58,1
Te2H9,300,58,1
Te2H9,250,58,1
Te2H9,200,58,1
Te2H9,150,58,1
Te2H9,100,58,1
Te2H7,300,58,1
Te2H7,250,58,1
TeH2,300,58,1
TeH2,250,58,1
TeH2,200,58,1
TeH2,150,58,1
TeH2,100,58,1
Sb2H9,300,58,1
Sb2H9,250,58,1
Sb2H9,200,58,1
Sb2H9,150,58,1
Sb2H9,100,58,1
Sb2H7,300,58,1
Sb2H7,250,58,1
Sb2H7,200,58,1
Sb2H7,150,58,1
Sb2H7,100,58,1
Sb2H5,300,58,1
Sb2H5,250,58,1
Sb2H5,200,58,1
Sb2H5,150,58,1
TeH3,100,58,1
TeH3,150,58,1
